material_id,full_formula,icsd_ids,band_gap,spacegroup,pretty_formula
mp-558894,Ba8Ti4Pt2O20,[27964],2.0588,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Cmce', 'number': 64, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-C 2bc 2'}",Ba4Ti2PtO10
mp-558931,Si48O96,[170505],4.5333,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3c', 'number': 226, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4c 2 3'}",SiO2
mp-558938,Zn16Si4Te4Pb4O40,[410650],2.2881000000000005,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pnma', 'number': 62, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-P 2ac 2n'}",Zn4SiTePbO10
mp-558947,Si48O96,[86549],5.6491,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P4/nmm', 'number': 129, 'point_group': '4/mmm', 'crystal_system': 'tetragonal', 'hall': 'P 4ab 2ab -1ab'}",SiO2
mp-558964,S80,[15767],2.5396,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pbcn', 'number': 60, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-P 2n 2ab'}",S
mp-559083,Ca8Mg4Si8O28,[163287],4.6043,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P2_1/c', 'number': 14, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-P 2ybc'}",Ca2MgSi2O7
mp-559091,Si4O8,[29343],5.4972,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P6_322', 'number': 182, 'point_group': '622', 'crystal_system': 'hexagonal', 'hall': 'P 6c 2c'}",SiO2
mp-559122,W4O12,[86144],1.256,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P-42_1m', 'number': 113, 'point_group': '-42m', 'crystal_system': 'tetragonal', 'hall': 'P -4 2ab'}",WO3
mp-559128,Ca8Te8C8O40,[4319],3.8466,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pbca', 'number': 61, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-P 2ac 2ab'}",CaTeCO5
mp-559143,Pb6S2O12,[61429],2.9556,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P-1', 'number': 2, 'point_group': '-1', 'crystal_system': 'triclinic', 'hall': '-P 1'}",Pb3SO6
mp-559188,Hf2Mo4O16,[98065],3.0635000000000003,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'C2/c', 'number': 15, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-C 2yc'}",Hf(MoO4)2
mp-559208,Sr2Ti2Si4O14,[83362],3.6377,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Cmcm', 'number': 63, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-C 2c 2'}",SrTiSi2O7
mp-559210,Ca10Te6O28,[245873],1.6948,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Cmce', 'number': 64, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-C 2bc 2'}",Ca5Te3O14
mp-559273,Si24O48,[171734],5.6598,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P6_222', 'number': 180, 'point_group': '622', 'crystal_system': 'hexagonal', 'hall': 'P 62 2c (0 0 1)'}",SiO2
mp-559313,Si8O16,[170524],5.3664000000000005,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Cmce', 'number': 64, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-C 2bc 2'}",SiO2
mp-559347,Si16O32,[170534],5.6659000000000015,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P4_2/nbc', 'number': 133, 'point_group': '4/mmm', 'crystal_system': 'tetragonal', 'hall': 'P 4n 2c -1n'}",SiO2
mp-559360,Si24O48,[86548],5.6637,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P2_1/m', 'number': 11, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-P 2yb'}",SiO2
mp-559437,Zn2C4O8,[109665],3.2398,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P2_1/c', 'number': 14, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-P 2ybc'}",Zn(CO2)2
mp-559550,Si6O12,[419757],5.8254,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'R-3', 'number': 148, 'point_group': '-3', 'crystal_system': 'trigonal', 'hall': '-R 3'}",SiO2
mp-559605,Si6O12,[170540],3.6781,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'R-3m', 'number': 166, 'point_group': '-3m', 'crystal_system': 'trigonal', 'hall': '-R 3 2""'}",SiO2
mp-559676,Sn2S2,"[100672, 651020]",0.7974999999999994,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Cmcm', 'number': 63, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-C 2c 2'}",SnS
mp-559740,Si12O24,[170481],5.7101,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P6_3/mmc', 'number': 194, 'point_group': '6/mmm', 'crystal_system': 'hexagonal', 'hall': '-P 6c 2c'}",SiO2
mp-559754,Fe4Te4W2C20O20,[71521],1.8991,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P-1', 'number': 2, 'point_group': '-1', 'crystal_system': 'triclinic', 'hall': '-P 1'}",Fe2Te2W(CO)10
mp-559825,Zr2Mo4O16,"[65722, 420668, 169483]",3.0527,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'C2/c', 'number': 15, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-C 2yc'}",Zr(MoO4)2
mp-559829,Si48O96,[170477],6.106,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Ia-3d', 'number': 230, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-I 4bd 2c 3'}",SiO2
mp-559860,Si8O16,[170527],4.5099,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Ccce', 'number': 68, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': 'C 2 2 -1bc'}",SiO2
mp-559872,Si12O24,[34889],5.6301000000000005,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P4_32_12', 'number': 96, 'point_group': '422', 'crystal_system': 'tetragonal', 'hall': 'P 4nw 2abw'}",SiO2
mp-559928,Si6O12,[170496],5.5033,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P6_3/mmc', 'number': 194, 'point_group': '6/mmm', 'crystal_system': 'hexagonal', 'hall': '-P 6c 2c'}",SiO2
mp-559957,Sr4Ti4Ge4O20,[158144],2.8768,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P2_1/c', 'number': 14, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-P 2ybc'}",SrTiGeO5
mp-559962,Si24O48,[170485],5.6815,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",SiO2
mp-560064,Si32O64,"[160441, 153254]",5.7315000000000005,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'C2/c', 'number': 15, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-C 2yc'}",SiO2
mp-560097,Ca12Te12O36,[260237],3.2536,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P2_1/c', 'number': 14, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-P 2ybc'}",CaTeO3
mp-560152,Si16O32,[171739],5.6043,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P-42_1c', 'number': 114, 'point_group': '-42m', 'crystal_system': 'tetragonal', 'hall': 'P -4 2n'}",SiO2
mp-560155,Si18O36,"[152295, 182994]",5.6417,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P2/c', 'number': 13, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-P 2yc'}",SiO2
mp-560203,Si12O24,[56684],5.4814,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pbcn', 'number': 60, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-P 2n 2ab'}",SiO2
mp-560321,Mg8Si4O16,[27533],4.8963,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P2/m', 'number': 10, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-P 2y'}",Mg2SiO4
mp-560336,Si32O64,[82992],5.5749,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Imma', 'number': 74, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-I 2b 2'}",SiO2
mp-560339,Ca4Zr2Si8O24,[73801],4.8746,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P2_1/m', 'number': 11, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-P 2yb'}",Ca2Zr(SiO3)4
mp-560370,Ge4Pb8S16,"[16272, 637519]",2.1082,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P2_1/c', 'number': 14, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-P 2ybc'}",Ge(PbS2)2
mp-560417,Sn8O16,"[181281, 189467, 191347, 181280, 157452]",0.5735000000000001,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pbca', 'number': 61, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-P 2ac 2ab'}",SnO2
mp-560527,Si8O16,[170497],5.3907,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Cmcm', 'number': 63, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-C 2c 2'}",SiO2
mp-560531,Ba2W2O8,[155516],2.6998,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P2_1/m', 'number': 11, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-P 2yb'}",BaWO4
mp-560602,O24,[51500],1.3246000000000002,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pbca', 'number': 61, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-P 2ac 2ab'}",O2
mp-560647,Ca8Ge4O16,[173459],3.6097,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pnma', 'number': 62, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-P 2ac 2n'}",Ca2GeO4
mp-560670,Mg4Se4O16,[109068],3.1544,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pnma', 'number': 62, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-P 2ac 2n'}",MgSeO4
mp-560708,Si28O56,[85468],5.632000000000001,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P2/m', 'number': 10, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-P 2y'}",SiO2
mp-560731,Ba8Ti36O80,"[35711, 35582]",2.7394000000000003,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P-1', 'number': 2, 'point_group': '-1', 'crystal_system': 'triclinic', 'hall': '-P 1'}",Ba2Ti9O20
mp-560754,Si16O32,[170502],1.7554000000000003,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P4/nbm', 'number': 125, 'point_group': '4/mmm', 'crystal_system': 'tetragonal', 'hall': 'P 4 2 -1ab'}",SiO2
mp-560757,Ni6Mo4Se2O22,[249582],2.4281,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P-1', 'number': 2, 'point_group': '-1', 'crystal_system': 'triclinic', 'hall': '-P 1'}",Ni3Mo2SeO11
mp-560809,Si24O48,[62584],5.4481,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Cmcm', 'number': 63, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-C 2c 2'}",SiO2
mp-560826,Si12O24,[62581],5.4322,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Cmcm', 'number': 63, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-C 2c 2'}",SiO2
mp-560836,Si12O24,[170489],4.9689,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P23', 'number': 195, 'point_group': '23', 'crystal_system': 'cubic', 'hall': 'P 2 2 3'}",SiO2
mp-560885,Ca4Si4O12,[240462],3.7183,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pnma', 'number': 62, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-P 2ac 2n'}",CaSiO3
mp-560886,Sr4Si8O20,[171567],4.0548,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Cmce', 'number': 64, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-C 2bc 2'}",SrSi2O5
mp-560920,Si32O64,[83860],5.6107999999999985,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Cmcm', 'number': 63, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-C 2c 2'}",SiO2
mp-560941,Si32O64,[407793],5.7712,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Cmcm', 'number': 63, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-C 2c 2'}",SiO2
mp-560954,Si8O16,[170529],4.4821,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'I4_122', 'number': 98, 'point_group': '422', 'crystal_system': 'tetragonal', 'hall': 'I 4bw 2bw'}",SiO2
mp-560973,Si18O36,"[55948, 167786]",5.4387,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Cmcm', 'number': 63, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-C 2c 2'}",SiO2
mp-560998,Si18O36,"[249038, 249039]",5.5774,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Cmmm', 'number': 65, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-C 2 2'}",SiO2
mp-561036,Fe2Te12O26,[417293],2.3474000000000004,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'R-3', 'number': 148, 'point_group': '-3', 'crystal_system': 'trigonal', 'hall': '-R 3'}",FeTe6O13
mp-561086,Ca12Si12O36,"[87716, 423129]",4.703,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'C2/c', 'number': 15, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-C 2yc'}",CaSiO3
mp-561090,Si34O68,"[48154, 77449, 56320, 201182]",5.5506,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fd-3m', 'number': 227, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': 'F 4d 2 3 -1d'}",SiO2
mp-561224,Te4O8,[34423],2.913,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P2_12_12_1', 'number': 19, 'point_group': '222', 'crystal_system': 'orthorhombic', 'hall': 'P 2ac 2ab'}",TeO2
mp-561291,Si8O16,[170532],5.2410000000000005,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P-4c2', 'number': 116, 'point_group': '-42m', 'crystal_system': 'tetragonal', 'hall': 'P -4 -2c'}",SiO2
mp-561301,Si48O96,[170483],1.9961,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pn-3m', 'number': 224, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': 'P 4n 2 3 -1n'}",SiO2
mp-561351,Si24O48,[155684],5.4512,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pmmn', 'number': 59, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': 'P 2 2ab -1ab'}",SiO2
mp-561397,S4O12,[24723],5.1612,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P2_1/c', 'number': 14, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-P 2ybc'}",SO3
mp-561488,Si12O24,[170486],2.7624,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'R-3m', 'number': 166, 'point_group': '-3m', 'crystal_system': 'trigonal', 'hall': '-R 3 2""'}",SiO2
mp-561490,Pd2Se2O8,[416646],1.2142,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'C2/c', 'number': 15, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-C 2yc'}",PdSeO4
mp-561513,S28,[408504],2.4271,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P-1', 'number': 2, 'point_group': '-1', 'crystal_system': 'triclinic', 'hall': '-P 1'}",S
mp-561547,Sr8Si8O24,[32678],4.6034,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P2_1/c', 'number': 14, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-P 2ybc'}",SrSiO3
mp-561848,C24O16,[411461],3.8771,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pnma', 'number': 62, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-P 2ac 2n'}",C3O2
mp-562182,Zn4Si4O12,"[158517, 1860, 167185, 158515, 159549]",3.4382999999999995,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'C2/c', 'number': 15, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-C 2yc'}",ZnSiO3
mp-562260,Ca4S4O16,[171054],5.968399999999999,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pnma', 'number': 62, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-P 2ac 2n'}",CaSO4
mp-562490,Si4O8,[75655],5.5872,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'C2/c', 'number': 15, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-C 2yc'}",SiO2
mp-562517,Ca2Mg2Si4O12,"[100739, 100740, 100738, 100741, 100742, 12128]",4.658099999999999,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'C2/c', 'number': 15, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-C 2yc'}",CaMg(SiO3)2
mp-562561,Mo2O6,[80577],1.7643999999999995,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P2_1/m', 'number': 11, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-P 2yb'}",MoO3
mp-562610,Sn4O8,"[157454, 181282, 181283, 189469, 191348]",0.4390999999999998,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pnma', 'number': 62, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-P 2ac 2n'}",SnO2
mp-5637,Sr4Zn4O8,"[15913, 25556]",2.6565000000000003,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pnma', 'number': 62, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-P 2ac 2n'}",SrZnO2
mp-5639,Mg4Si2O8,"[86504, 83781, 162406, 83779, 162348, 83782, 191506, 161023, 74535, 83780, 83783, 27531, 162347]",4.7454,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fd-3m', 'number': 227, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': 'F 4d 2 3 -1d'}",Mg2SiO4
mp-565836,Mo12S12O72,"[279635, 421954]",3.0746,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'C2/c', 'number': 15, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-C 2yc'}",MoSO6
mp-567313,Te3,[653048],0.5789,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P3_221', 'number': 154, 'point_group': '32', 'crystal_system': 'trigonal', 'hall': 'P 32 2""'}",Te
mp-568264,Si2Se4,"[27206, 24592, 651863]",2.1817,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Ibam', 'number': 72, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-I 2 2c'}",SiSe2
mp-568525,Sr16Sn8Se40,[170233],0.9080999999999996,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P2_12_12', 'number': 18, 'point_group': '222', 'crystal_system': 'orthorhombic', 'hall': 'P 2 2ab'}",Sr2SnSe5
mp-569170,Ca2Te2,[41959],1.6323000000000003,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P6_3/mmc', 'number': 194, 'point_group': '6/mmm', 'crystal_system': 'hexagonal', 'hall': '-P 6c 2c'}",CaTe
mp-569304,C4,[28417],2.6904,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'R-3m', 'number': 166, 'point_group': '-3m', 'crystal_system': 'trigonal', 'hall': '-R 3 2""'}",C
mp-569416,C8,[28418],1.5470000000000002,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'R-3m', 'number': 166, 'point_group': '-3m', 'crystal_system': 'trigonal', 'hall': '-R 3 2""'}",C
mp-569567,C14,[66470],4.408299999999999,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'R-3m', 'number': 166, 'point_group': '-3m', 'crystal_system': 'trigonal', 'hall': '-R 3 2""'}",C
mp-569679,Zn2Se2,[162905],1.9672,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P4/nmm', 'number': 129, 'point_group': '4/mmm', 'crystal_system': 'tetragonal', 'hall': 'P 4ab 2ab -1ab'}",ZnSe
mp-569754,Ba28Sn12Se52,[172483],1.4092000000000002,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pnma', 'number': 62, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-P 2ac 2n'}",Ba7Sn3Se13
mp-569815,Si16Ru8,[154012],0.4821000000000009,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Cmce', 'number': 64, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-C 2bc 2'}",Si2Ru
mp-570002,C8,[20351],3.2084,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Im-3m', 'number': 229, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-I 4 2 3'}",C
mp-570481,Se64,[36333],1.6545,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P2_1/c', 'number': 14, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-P 2ybc'}",Se
mp-570697,Ca4C8,[31092],1.98,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pn-3m', 'number': 224, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': 'P 4n 2 3 -1n'}",CaC2
mp-570803,Ba4Ge2Te4Se4,[414165],0.8377999999999997,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P2_1/m', 'number': 11, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-P 2yb'}",Ba2Ge(TeSe)2
mp-570983,Sr16Sn8Se36,[170232],0.7311000000000001,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pbam', 'number': 55, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-P 2 2ab'}",Sr4Sn2Se9
mp-572283,Si16O32,[170530],5.4041,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P4/n', 'number': 85, 'point_group': '4/m', 'crystal_system': 'tetragonal', 'hall': 'P 4ab -1ab'}",SiO2
mp-572430,Ba8Cr16O56,[30549],2.6252,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'C2/c', 'number': 15, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-C 2yc'}",BaCr2O7
mp-572822,Ti4O8,[657748],1.6978999999999995,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P2_1/m', 'number': 11, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-P 2yb'}",TiO2
mp-572892,Ge16S32,[1947],2.2648,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P2_1/c', 'number': 14, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-P 2ybc'}",GeS2
mp-5733,Ca12Si12O36,"[20589, 34908, 30884, 201538]",4.8811,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P2_1/c', 'number': 14, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-P 2ybc'}",CaSiO3
mp-574169,Ti2Ge2Te12,[73014],0.4316000000000004,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'C2/m', 'number': 12, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-C 2y'}",TiGeTe6
mp-5746,Mg4Te8O20,"[171017, 4318]",2.3736000000000006,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pbcn', 'number': 60, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-P 2n 2ab'}",MgTe2O5
mp-5827,Ca1Ti1O3,"[187293, 77060, 153173, 165076, 162924, 162926, 187294, 31865, 162925, 162923, 153174, 31864]",1.8909,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pm-3m', 'number': 221, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-P 4 2 3'}",CaTiO3
mp-583072,S104,[61705],2.4349,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P2_1/c', 'number': 14, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-P 2ybc'}",S
mp-583345,Ge8Pb40O56,[8261],2.168,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pbca', 'number': 61, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-P 2ac 2ab'}",GePb5O7
mp-5834,Mg16Si16O48,"[81129, 290223, 81130, 290219, 159561, 159558, 159556, 290216, 290218, 81128, 290221, 37313, 290222, 200117, 290215, 159557, 290224, 201536, 64629, 159559, 77344, 30523, 34074, 17053, 159560, 290220, 9328]",4.6994,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pbca', 'number': 61, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-P 2ac 2ab'}",MgSiO3
mp-5838,Ba8Si4S16,"[80773, 616062, 42661]",3.0050000000000003,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pnma', 'number': 62, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-P 2ac 2n'}",Ba2SiS4
mp-5893,Ca1Si1O3,"[240451, 240406, 240443, 240438, 240440, 240452, 240446, 40658, 240410, 240408, 240441, 240411, 240449, 240450, 240448, 240444, 240439, 240413, 240447, 240407, 240445, 240409, 240453, 240412, 240442]",3.8720000000000008,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pm-3m', 'number': 221, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-P 4 2 3'}",CaSiO3
mp-5909,Zn12Ge6O24,"[68382, 16173]",1.9737,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'R-3', 'number': 148, 'point_group': '-3', 'crystal_system': 'trigonal', 'hall': '-R 3'}",Zn2GeO4
mp-5924,Mg2Si2O6,"[171784, 171783, 171782, 171785, 75738, 89805, 31176]",5.906300000000001,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'R-3', 'number': 148, 'point_group': '-3', 'crystal_system': 'trigonal', 'hall': '-R 3'}",MgSiO3
mp-5933,Ba6Ti6O18,"[75240, 164386, 186528, 34619]",1.7260999999999995,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P6_3/mmc', 'number': 194, 'point_group': '6/mmm', 'crystal_system': 'hexagonal', 'hall': '-P 6c 2c'}",BaTiO3
mp-600037,Si16O32,[84260],5.4426,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Imma', 'number': 74, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-I 2b 2'}",SiO2
